run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm0_top_fitness_vc200_sl10_17,1.0,0,top_fitness,200,10,1252102648,1000,1,,"{""4"": 742}","{""4"": ""in_situ""}","{""2"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""4"": 10}",250,1
s0.5_ecm0_top_fitness_vc200_sl10_18,0.5,0,top_fitness,200,10,359973588,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_14,1.0,1,top_fitness,200,10,816267067,1000,3,,"{""3"": 515, ""2"": 808, ""4"": 998}","{""3"": ""in_situ"", ""2"": ""in_situ"", ""4"": ""in_situ""}","{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_17,0.5,1,top_fitness,200,10,126328559,1000,1,,"{""0"": 420}","{""0"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,2
s1.0_ecm0_top_fitness_vc200_sl10_18,1.0,0,top_fitness,200,10,2435340472,1000,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_19,0.5,0,top_fitness,200,10,912516671,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_18,0.5,1,top_fitness,200,10,2803249724,1000,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""4"": 10, ""0"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_19,1.0,0,top_fitness,200,10,1534292923,1000,1,,"{""0"": 464}","{""0"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",250,0
s0.5_ecm1_top_fitness_vc200_sl10_19,0.5,1,top_fitness,200,10,4096689825,1000,2,,"{""3"": 492, ""2"": 769}","{""3"": ""valley"", ""2"": ""in_situ""}","{""3"": 10, ""0"": 10, ""2"": 10, ""4"": 10, ""1"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_16,1.0,1,top_fitness,200,10,3847267777,1000,2,,"{""1"": 981, ""4"": 998}","{""1"": ""in_situ"", ""4"": ""in_situ""}","{""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_17,1.0,1,top_fitness,200,10,1590391860,1000,0,,{},{},"{""0"": 10, ""1"": 10, ""3"": 10, ""2"": 10, ""4"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_15,1.0,1,top_fitness,200,10,1184671185,1000,3,,"{""2"": 425, ""4"": 915, ""1"": 968}","{""2"": ""valley"", ""4"": ""in_situ"", ""1"": ""in_situ""}","{""1"": 10, ""2"": 10, ""3"": 10, ""0"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_18,1.0,1,top_fitness,200,10,947773996,1000,1,,"{""4"": 676}","{""4"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_19,1.0,1,top_fitness,200,10,2123702648,1000,2,,"{""1"": 907, ""3"": 917}","{""1"": ""in_situ"", ""3"": ""in_situ""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
